animeId,annid,animeName,songId,songName,songArtist,songType,songsNumber,songDifficulty
3499,,Granblue Fantasy the Animation Season 2,5621,Stay With Me,Seven Billion Dots,1,,
3685,,Hakaima Sadamitsu,5622,Otoko no Michi wa Kenkamichi,Yuji Ueda,1,,
801,,BanG Dream! Film Live 2nd Stage,5623,Kizuna-iro no Ensemble,Poppin'Party×Pastel*Palettes×Morfonica,2,,
1477,,Chou Gekijouban Keroro Gunsou 3: Keroro Tai Keroro - Tenkuu Daikessen de Arimasu!,5624,Moero! Keroro,Teruyuki Tsuchida,3,,
4915,,Kengan Ashura,5625,MEGABULLETS,FATE GEAR,3,,
2325,,Dragon Ball Z,5626,Fly high,Hironobu Kageyama & BROADWAY,3,,
3763,,Hand Maid Mai,5627,Hand Maid de Ne!,Sanae Kobayashi・Kiyomi Asai・Miyu Matsuki,2,,
2325,,Dragon Ball Z,5628,Unmei no Hi ~Tamashii vs Tamashii~,Hironobu Kageyama feat. Chiho Kiyooka,3,,
8588,,Seishun Buta Yarou wa Bunny Girl Senpai no Yume o Minai,5629,BABY!,Sweet Bullet,3,,
4602,,Judo Sanka,5630,Boshi Shachi,Royal Knights,2,,
6617,,Mondaiji-tachi ga Isekai kara Kuru-sou desu yo?,5631,Scarlet,Sarah Emi Bridcutt,3,,
4945,,Keroro Gunsou,5632,Katte ni Shinryakusha,Naoya Ogawa☆Mayuko Iwasa,2,,
2634,,Eureka Seven AO,5633,Bravelue,FLOW,1,,
2323,,Dragon Ball Super,5634,Chaohan MUSIC,Arukara,2,,
6386,,Miami Guns,5635,SEEDS,Lastier,1,,
129,,Absolute Duo,5636,Apple Tea no Aji,"Nozomi Yamamoto, Haruka Yamazaki",2,,
8579,,Seirei no Moribito,5637,Itoshii Hito e,Sachi Tainaka,2,,
1197,,Btooom!,5638,Exist,nano,1,,
459,,Ansatsu Kyoushitsu,5639,Seishun Satsubatsuron,3-nen E-gumi Shuugakuryokou 4-han,1,,
10271,,Toji no Miko,5640,Shinkakei Colors,"Kaede Hondo, Saori Oonishi, Azumi Waki, Hina Kino, Risae Matsuda, Eri Suzuki",1,,
5675,,Love Live! School Idol Project Nijigasaki Gakuen School Idol Doukoukai,5641,Saikou Heart,Natsumi Murakami,3,,
4285,,Igano Kabamaru,5642,CIRCUS GAME,Sugar,1,,
6950,,Neo Angelique Abyss: Second Age,5643,Eternal Green ~Kimi to Iu Eien,Orb Hunter 4,3,,
7123,,Norn9,5644,Nemuri no Kuni,Nagi Yanagi,3,,
11182,,Yu-Gi-Oh! 5D's,5645,Clear Mind,Masaaki Endoh,3,,
8733,,Shakugan no Shana III (Final),5646,Serment,Mami Kawada,1,,
9139,,Soreike! Anpanman,5647,Sansan Taisou,Dreaming,2,,
5773,,Lupin Sansei: Fuuma Ichizoku no Inbou,5648,Undercover Lover,Kazumi Miyaura,3,,
4365,,Initial D: Battle Stage,5649,TAKE ME TO THE TOP,D. ESSEX,3,,
1135,,Bokura ga Ita,5650,Kimi dake o…,Mi,1,,
4604,,Jujutsu Kaisen,5651,Life,"Paranom, Kasper, Aztech",3,,
8443,,Samurai 7,5652,JUSTICE,Coming Century,1,,
6075,,Major: Message,5653,Kokoro E,Showtaro Morikubo,2,,
2601,,Endro~!,5654,Wonder Caravan!,Inori Minase,2,,
4786,,Kamisama Dolls,5655,Natsu no Niwa,Chiaki Ishikawa,2,,
5979,,Mahou Sensei Negima! Anime Final,5656,Happy Sunshine,Rina Satou,2,,
1573,,City Hunter 2,5657,SUPER GIRL,Yasuyuki Okamura,2,,
5315,,Kotoura-san,5658,Sonna Koto Ura no Mata Urabanashi Desho?,Megumi Nakajima,1,,
5000,,Kidou Senshi Gundam UC,5659,RE:I AM,Aimer,2,,
5411,,Kuroshitsuji: Book of Circus,5660,ENAMEL,SID,1,,
3639,,Hagane no Renkinjutsushi: Milos no Seinaru Hoshi,5661,GOOD LUCK MY WAY,L'Arc~en~Ciel,2,,
2308,,Dr. Slump & Arale-chan,5662,Ara Ara Arale-chan,Ado Mizumori & Koorogi '73,2,,
550,,Argonavis from BanG Dream!,5663,REVOLUTION,GYROAXIA,3,,
4167,,Hugtto! Precure,5664,LOVE&LOVE,Nao Tamura & Yukari Tamura,3,,
8528,,School Rumble Ni Gakki,5665,Sentimental Generation,Ami Tokito,1,,
10909,,Wild Adapter,5666,Hyouryousha,Toshiyuki Morikawa & Hideo Ishikawa,1,,
1039,,Blassreiter,5667,sweet lies,Kanako Itou,2,,
2790,,FLCL Progressive,5668,I think I can (Fool on cool version),the pillows,3,,
10441,,Tropical-Rouge! Precure,5669,Viva! Spark! Tropical-Rouge! Precure,Machico,1,,
8899,,Shinseiki Evangelion,5670,Fly Me to the Moon (Aya Bossa Techno Version),Aya,2,,
9086,,Softenni!,5671,Tsumasakidachi,Kanae Itou,2,,
5183,,KJ File,5672,Kokumu Kaijuu Gesoramari,Kana Hoshizaki & Nobuhiko Kashiwara,3,,
5680,,Love Live! The School Idol Movie,5673,?←HEARTBEAT,"Yoshino Nanjou, Aina Kusuda, Sora Tokui",3,,
9331,,Star☆Twinkle Precure: Hoshi no Uta ni Omoi o Komete,5674,Twinkle Stars,Rina Chinen,2,,
10723,,Vandread Gekitou-hen,5675,JUSTICE,Aki Kudou,3,,
5401,,Kuroko no Basuke,5676,FANTASTIC TUNE,Kensho Ono,2,,
2998,,Gakuen Babysitters,5677,Oshiete yo,Hyorotto Danshi,2,,
10871,,Weiß Kreuz,5678,Oh Mercy,Weiß,3,,
7407,,Oshare Majo Love and Berry: Shiawase no Mahou,5679,Angelunlun,Akiko Yajima,3,,
10981,,X,5680,eX Dream,Myuji,1,,
5995,,Mahou Shoujo Lyrical Nanoha StrikerS,5681,SECRET AMBITION,Nana Mizuki,1,,
8445,,Samurai Champloo,5682,FLY,[SMALL CIRCLE OF FRIENDS] feat.AZUMA RIKI,2,,
8960,,Shounan Bakusouzoku,5683,Ride on Dream ~Hashiriya-tachi no Theme~,Gakuro,3,,
10808,,"Wake Up, Girls! Beyond the Bottom",5684,Beyond the Bottom,"Wake Up, Girls!",2,,
274,,Akane-chan,5685,Akane-chan,Minori Matsushima,1,,
4340,,Inazuma Eleven GO: Chrono Stone,5686,Te o Tsunagou,"Yuka Terasaki, Takashi Oohara, Sayaka Kitahara",2,,
8591,,Seitokai no Ichizon,5687,Mousou Fetish!,Hekiyou Gakuen Seitokai,2,,
8898,,Shinseiki Duel Masters Flash,5688,Kagayaku Toki,Masanosuke,1,,
262,,Akagami no Shirayuki-hime,5689,Yasashii Kibou,Saori Hayami,2,,
2024,,Detroit Metal City,5690,Ano Ko o Rape,Yuji Ueda,3,,
6870,,Naruto,5691,Haruka Kanata,ASIAN KUNG-FU GENERATION,1,,
8100,,RErideD: Tokigoe no Derrida,5692,Toki no Tsubasa,M・A・O & Himika Akaneya,2,,
824,,Barakamon,5693,Rashisa,SUPER BEAVER,1,,
8733,,Shakugan no Shana III (Final),5694,u/n,Mami Kawada,2,,
3303,,Ginga Kikoutai Majestic Prince,5695,Watashi wa Souzou Suru,Natsumi Kon,1,,
1112,,Boku no Hero Academia,5696,Ashiato,the peggies,2,,
7822,,Poputepipikku,5697,Kokoro no Taiju,Hiromi Igarashi & Rei Matsuzaki,3,,
1244,,Busou Shoujo Machiavellism,5698,Shocking Blue,Miku Itou,1,,
5348,,Koutetsujou no Kabaneri,5699,1coma,Mika Kobayashi,3,,
1590,,Clannad,5700,Kage Futatsu,riya,3,,
4696,,Kai Doh Maru,5701,Kaidoumaru Engi Emaki,Yutaka Fukuoka,1,,
3480,,Goshuushou-sama Ninomiya-kun,5702,Yubikiri,Mai Kadowaki & Miyuki Sawashiro,1,,
5348,,Koutetsujou no Kabaneri,5703,Through My Blood,Mika Kobayashi,3,,
7717,,Pocket Monsters,5704,1・2・3,Karaage Shimai,1,,
9418,,Suki ni Naru Sono Shunkan o: Kokuhaku Jikkou Iinkai,5705,Suki to Suki no Houteishiki,HoneyWorks meets Mafumafu,3,,
11016,,Yakiniku-ten Sengoku,5706,YAKINIKU♥TABETAI,Sengoku Musume San Ninshuu,1,,
8118,,RGB Adventure,5707,Death! Death! RGB Deathroad,Atsushi Imaruoka/Masanori Katsuragi/Atsushi Ono,2,,
1276,,Cannon Busters,5708,Regardless,Mansa Imani,2,,
2101,,Digimon Xros Wars,5709,Sora Mau Yuusha! X5,Kouji Wada,3,,
6878,,"Naruto Shippuuden: Shippuu! ""Konoha Gakuen"" Den",5710,Michi ~to you all,aluto,2,,
7064,,Nintama Rantaro,5711,Yuuki 100%,Johnny Jr.,1,,
5477,,Ladyspo,5712,Happy Thinking!,Aina Kusuda,2,,
6872,,Naruto Shippuuden,5713,Nagareboshi ~Shooting Star~,HOME MADE Kazoku,2,,
6812,,Nagagutsu o Haita Neko,5714,Nezumi-tachi no Koushin,"Yoko Mizugaki, Vocal Shop",3,,
10980,,WWW.WORKING!!,5715,Mujuuryoku Fever,"Kensho Ono, Kouki Uchiyama, Yuuichi Nakamura",2,,
7462,,Overlord III,5716,Silent Solitude,OxT,2,,
6705,,Muhyo to Roji no Mahouritsu Soudan Jimusho,5717,GIFTED,SCREEN mode,1,,
8157,,Rizelmine,5718,Hajimete Shimasho!,Rie Kugimiya,1,,
256,,Ajin: Shoudou,5719,Yoru wa Nemureru kai?,flumpool,2,,
5024,,Kidou Senshi Zeta Gundam,5720,Hoshizora no Believe,Mami Ayukawa,2,,
3229,,Gensou Jodan Ellcia,5721,Niji no Hashi,Terre Pierce,2,,
4698,,Kaibutsu Oujo,5722,Outeki Ketsuzoku,ALI PROJECT,3,,
9431,,Sunabouzu,5723,Shinkirou,YUKA,2,,
4453,,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,5724,DeCIDE,SUMMONERS 2+,1,,
4455,,Isekai Meikyuu de Harem o,5725,Oath,Shiori Mikami,1,,
8312,,Saenai Heroine no Sodate-kata Flat,5726,Stella Breeze,Luna Haruna,1,,
973,,Binchou-tan,5727,Binchou Ondo,Mai Kadowaki,2,,
11381,,"Gekijouban Deemo: Sakura no Oto - Anata no Kanadeta Oto ga, Ima mo Hibiku",5728,Deemo Main Theme,Wen Tzu-Chieh,2,,
4187,,Hustle Punch,5729,Hustle Punch no Uta,"Nobuyo Oyama, Yoko Mizugaki, Nishirokugou Shounen Gasshou-dan",1,,
1573,,City Hunter 2,5730,Owari no Nai Katamuki,Yoshiyuki Ohsawa,3,,
5846,,Macross Frontier: Sayonara no Tsubasa,5731,Koi wa Dogfight (First LIVE at Atlantis Dome),Megumi Nakajima,3,,
4460,,Isekai Shokudou,5732,Chiisana Hitotsubu,Kiyono Yasuno,2,,
7390,,Oregairu Zoku,5733,Hello Alone -Yui Ballade-,Nao Touyama,3,,
2628,,Eternity Memories,5734,Watashi-iro Gift,Dekoration with Haruka Yoshimura,3,,
5440,,Kyou no 5 no 2,5735,secret base ~Kimi ga Kureta Mono~,Friends,2,,
5113,,Kingdom,5736,Believe,Misaki,2,,
3338,,Gintama. Shirogane no Tamashii-hen,5737,I Wanna Be...,SPYAIR,1,,
1645,,Comet Lucifer,5738,Story of Lucifer,TRUE,3,,
11182,,Yu-Gi-Oh! 5D's,5739,Ashita e no Michi ~Going my way!!~,Masaaki Endoh,1,,
9173,,Soukou Kihei VOTOMS,5740,Itsumo Anata ga,TETSU,2,,
119,,Aa Megami-sama,5741,"My Heart iidasenai, Your Heart tashikametai",the Goddess Family Club,1,,
6624,,Mono no Kami-sama Cocotama,5742,Happy Cocotama Dance!,"ERIKA, Kaoru Masaki",2,,
5183,,KJ File,5743,Kaijuu Inu Soubakka,Nobuhiko Kashiwara,3,,
6930,,Negima!?,5744,1000%SPARKING!,"Hazuki, Yui Horie, Junko Minagawa",1,,
11337,,Zombie Land Saga,5745,Jellyfish,Iron Frill,3,,
69,,86 Eighty-Six,5746,Two Worlds Apart,AI INOUE,3,,
4857,,Kashimashi: Girl Meets Girl,5747,Hanaemi to Kasumisou,Kana Ueda,3,,
1927,,Deep Insanity: The Lost Child,5748,Inochi no Tomoshibi,Konomi Suzuki,1,,
969,,Binan Koukou Chikyuu Bouei-bu Love! Love!,5749,Anata wa Haruka Ittousei,VEPPer,2,,
4247,,Ichigo Ichie: Koibana Tomobana,5750,Kimi no Tonari,Koitomo,1,,
1139,,Bokurano,5751,Vermillion,Chiaki Ishikawa,2,,
9207,,Sousei no Aquarion Evol,5752,Kouya no Heath,AKINO,3,,
11270,,Yuusha-Oh GaoGaiGar,5753,Yuusha-Ou Tanjou!,Masaaki Endoh,1,,
4915,,Kengan Ashura,5754,Future,SIRENT SCREEM,3,,
10525,,Uchi Tama!?: Uchi no Tama Shirimasen ka?,5755,3-choume no Hoshi☆,Yuuichirou Umehara,2,,
8216,,Rosario to Vampire Capu2,5756,Positive ☆ Rock&Roll,Chiwa Saito,3,,
7362,,Ookiku Furikabutte,5757,Medaka no Mita Niji,Kozue Takada,2,,
6500,,Mix: Meisei Story,5758,VS,Porno Graffitti,1,,
8933,,Shokugeki no Souma,5759,Kibou no Uta,ULTRA TOWER,1,,
7802,,Pokopon no Yukai na Saiyuuki,5760,Kokoro no Tsubasa,Tadayoshi Mizukawa,2,,
5845,,Macross Frontier: Itsuwari no Utahime,5761,Diamond Crevasse,May'n,3,,
236,,Aikatsu!,5762,START DASH SENSATION,Ruka・Mona・Miki from AIKATSU☆STARS!,1,,
1174,,Boys Be...,5763,Daijobu,Aki Maeda,1,,
1219,,Bungaku Shoujo Memoir,5764,Musou Garden,CooRie,1,,
9100,,SoniAni: Super Sonico the Animation,5765,Jounetsu Rocket,Daiichi Uchuu Sokudo,3,,
8948,,Shoujo Kakumei Utena,5766,truth,Luca Yumi,2,,
10208,,Time Bokan Oudou Fukko,5767,Akuyaku Door ga Hiraku,"Masayuki Yamamoto, Pink Piggies",1,,
8566,,Seikai no Senki III,5768,Tenohira no Yume,Emiko Shiratori,2,,
1221,,Bungo Stray Dogs,5769,Good For Nothing,Lotus Juice,3,,
6117,,Mamoru-kun ni Megami no Shukufuku o!,5770,MA・MO・RU!,Maho Tomita,1,,
7321,,One: Kagayaku Kisetsu e,5771,Kono Mama ga Ii yo,Ayako Kawasumi,2,,
7122,,Norimono Man Mobile Land no Car-kun,5772,Kattobi Mobile Land,Ayahi Takagaki,1,,
1797,,D4DJ First Mix,5773,Akatsuki (Fruits Mix),Photon Maiden,3,,
5834,,Macross 7,5774,Galaxy,Alice Holiday,3,,
9255,,Sparrow's Hotel,5775,Welcome to Sparrow's Hotel,Minori Chihara & Haruka Nagashima,1,,
1797,,D4DJ First Mix,5776,WOW WAR TONIGHT ~Toki Niwa Okoseyo Movement~,Nana Mizuki & Raychell,2,,
7496,,Pandora Hearts,5777,Bloody Rabbit,FictionJunction WAKANA,3,,
5884,,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,5778,Careless,ClariS,1,,
5146,,Kirakira☆Precure A La Mode,5779,Shooby Dooby☆Sweets Time,Kanako Miyamoto,2,,
799,,BanG Dream! Episode of Roselia,5780,Re:birth day,Roselia,3,,
3845,,Hataraku Saibou!!,5781,Fight!!,ClariS,2,,
8577,,Seirei Gensouki,5782,Elder Flower,Aguri Oonishi,2,,
751,,Baki the Grappler,5783,Child Prey,Dir en grey,1,,
9297,,SSSS.GRIDMAN,5784,UNION,OxT,1,,
4167,,Hugtto! Precure,5785,HUGtto! YELL FOR YOU,"Rie Hikisaka, Rina Honnizumi, Yui Ogura, Yukari Tamura, Nao Tamura",2,,
1067,,blossom,5786,Hoppípolla,Sigur Rós,3,,
116,,A3! Season Autumn & Winter,5787,MANKAI☆Kaika Sengen,A3ders!,2,,
9622,,Tanken Driland: 1000-nen no Mahou,5788,you can do it!,Suzu,2,,
3538,,Grisaia no Kajitsu,5789,Rakuen no Tsubasa,Maon Kurosaki,1,,
6940,,Neko Ramen,5790,Kimi wa Taishou!!,Katsumi Tanaka,1,,
9357,,Strait Jacket,5791,Je Cours,KYO,3,,
8124,,Rideback,5792,RIDEBACK,MELL,1,,
4642,,Juusen Battle Monsuno,5793,SPIN GO!,Rey,1,,
4454,,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,5794,Ganbatteiru Kimi Dakara,"Yuu Serizawa, Azumi Waki, Miku Itou, Fumiko Uchimura",3,,
8626,,selector infected WIXOSS,5795,killy killy JOKER,Kanon Wakeshima,1,,
5489,,LasDan,5796,Tatoeba Sore wa Yuuki no Mahou,Haruka Yamazaki,1,,
4811,,Kanojo to Kanojo no Neko: Everything Flows,5797,Sonata,clammbon,2,,
6301,,Meiji Tokyo Renka,5798,Mellow na Yoru ni Odorimashou,Shinnosuke Tachibana & Nobuhiko Okamoto,2,,
26,,100% Pascal-sensei,5799,Pascal Yogayo-ga,Hana Satou,2,,
2193,,Doraemon,5800,Dorami-chan Ekaki-uta,Keiko Yokozawa,3,,
6825,,Naka no Hito Genome [Jikkyouchuu],5801,not GAME,Tasuku Hatanaka,1,,
8282,,Ryuusei no Rockman,5802,Heart Wave,Misato Fukuen,1,,
8757,,Shiba Inuko-san,5803,Shiba Inuko-san no Uta,Misaki Suzuki & Mikuru Sugimoto,2,,
5474,,Lady Georgie,5804,Yasashisa o Arigatou,Yuriko Yamamoto,2,,
1743,,Cross Game,5805,Summer Rain,Kobukuro,1,,
5150,,Kiratto Pri☆Chan,5806,Kiratto Start,Miracle☆StAr,3,,
4370,,Initial D: Fifth Stage,5807,RAIN,MISTIKA,3,,
796,,BanG Dream! 2nd Season,5808,BRAVE JEWEL,Roselia,1,,
10959,,World Destruction: Sekai Bokumetsu no Rokunin,5809,ZERO,AAA,1,,
1823,,Daiya no Ace,5810,CLOUD NINE,Seidou Koukou Yakyuu-bu,2,,
8159,,Ro-Kyu-Bu! SS,5811,Get goal!,RO-KYU-BU!,1,,
3418,,Goblin Slayer: Goblin's Crown,5812,Static,Mili,2,,
2537,,Eiga Precure All Stars: Haru no Carnival,5813,DANZEN! Futari wa Precure! (Ver.Max Heart),Mayumi Gojou,3,,
9207,,Sousei no Aquarion Evol,5814,Kimi no Shinwa ~Aquarion Dai Ni Shou,AKINO with bless4,3,,
871,,Battle Spirits: Kakumei no Galette,5815,BREAK THE CHAIN,Nami Tamaki,2,,
10280,,Tokimeki Memorial: Forever With You,5816,Ame,Shiho Kikuchi,3,,
10487,,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaa-san wa Suki desu ka?,5817,Iyayo Iyayo mo Suki no Uchi!,Spira Spica,1,,
4898,,Kekkaishi,5818,My Mirai,Saeka Uura,2,,
6020,,Mahoutsukai Nara Miso o Kue!,5819,Sign,livetune adding Yun*chi,2,,
4261,,Idol Densetsu Eriko,5820,Blue Moon ni Terasarete,Satoshi Katayama,3,,
4272,,IDOLiSH7 Third Beat!,5821,Negai wa Shine On The Sea,TRIGGER,2,,
4477,,Itazura na Kiss,5822,Jikan yo Tomare,AZU feat. SEAMO,2,,
477,,Aoashi,5823,Mu Shinpakusuu,[Alexandros],1,,
8404,,Sakugan,5824,Answer,Saori Hayami,3,,
7315,,One Room,5825,Natsuzora Yell,Rie Murakawa,2,,
2682,,Fairy Tail,5826,The Rock City Boy,JAMIL,1,,
839,,Basquash!,5827,nO limiT,Megumi Nakajima (from Eclipse),1,,
9618,,Tanjou: Debut,5828,Watashi o Jiman ni Omotte,Hiroko Kasahara & Miina Tominaga & Mika Kanai,1,,
9416,,Suki Desu Suzuki-kun!!,5829,HEART,Takayoshi Tanimoto,2,,
10463,,Tsuki ga Kirei,5830,Natsumatsuri,Nao Touyama,3,,
3421,,Gochuumon wa Usagi Desu ka??,5831,No Poi!,Petit Rabbit's,1,,
6737,,Mushrambo,5832,Oasis,Ayumi Miyazaki,3,,
3010,,Gakuen Utopia Manabi Straight!,5833,Seio Gakuen Kouka,Yui Horie,3,,
7945,,PuraOre! Pride of Orange,5834,Victory Sunrise,SMILE PRINCESS,2,,
9378,,Strike the Blood II,5835,Fortune Number 0405,Risa Taneda,2,,
4990,,Kidou Senshi Gundam Seed Destiny,5836,Kimi wa Boku ni Niteiru ~ReMix2013,See-Saw,2,,
1913,,Dear Boys,5837,SEX ON FIRE,DE LA VEGA,3,,
6461,,Mirai Nikki,5838,Dead END,Faylan,1,,
2735,,Fight Da!! Pyuta,5839,Fight Da!! Pyuta,Four Jets,1,,
36,,180-Byou de Kimi no Mimi o Shiawase ni Dekiru ka?,5840,Chuchoter,Ayumi.,2,,
6030,,Mahoutsukai Tai!,5841,Over the rainbow,Mahou Tsukai-tai,3,,
5397,,Kurogane no Linebarrels,5842,Kokoro no Mama ni,Lisa Komine,3,,
555,,Aria the Natural,5843,Shiosai,ROUND TABLE feat. Nino,3,,
1277,,Canvas 2: Niji-iro no Sketch,5844,Plastic Smile Niji-iro Guitar VERSION (Sounyuu Uta Ver.),Mikako Takahashi & Ai Tokunaga,3,,
1112,,Boku no Hero Academia,5845,Merry-Go-Round,MAN WITH A MISSION,1,,
10858,,WAVE!!: Surfing Yappe!!,5846,Ride the WAVE!!,Naminori Boys,3,,
6255,,Mazica Party,5847,MAZICA PARTY,Seven Billion Dots,2,,
8869,,Shingeki no Kyojin: The Final Season,5848,Akuma no Ko,Ai Higuchi,2,,
10377,,Touch,5849,Suki ni Naru Nara,Yoshimi Iwasaki,3,,
11503,,Chainsaw Man,5850,Zanki,Zutto Mayonaka de Iinoni.,2,,
4761,,Kaleido Star: Layla Hamilton Monogatari,5851,Ray of Light,Sayaka Ohara,1,,
3867,,Healer Girl,5852,"Chiisana Koe, Ookina Sekai","Ayahi Takagaki, Karin Isobe, Chihaya Yoshitake",3,,
6046,,Maison Ikkoku,5853,Mou Sukoshi Tooku,Takao Kisugi,3,,
8859,,Shingeki no Kyojin,5854,Call your name,mpi & CASG,3,,
4648,,Jyu-Oh-Sei,5855,Deep in your heart,Koichi Domoto,1,,
7268,,One Piece,5856,Zombie Night,Thriller Bark Zonbi,3,,
5268,,Konjiki no Gash Bell!!,5857,Chichi o Moge!,Hiroki Takahashi,3,,
9157,,Soreike! Anpanman: Yakisobapanman to Black Sabotenman,5858,Hashire! S L Man,Dreaming,1,,
7522,,Parasite Dolls,5859,Get On the Beat,Michaelson,1,,
11455,,Meitantei Conan: Hannin no Hanzawa-san,5860,"Tsukamaete, Konya.",Leon Niihama,1,,
6737,,Mushrambo,5861,Power Play,Ayumi Miyazaki,1,,
5613,,Little Witch Academia,5862,Toumei na Tsubasa,Yuiko Ohara,2,,
8849,,Shin Tennis no Ouji-sama OVA vs. Genius 10,5863,Party Time,Hyoutei Eternity,2,,
3272,,gi(a)rlish number,5864,Niji-iro Sunrise,Gi(a)rlish Number,3,,
8665,,Senpai ga Uzai Kouhai no Hanashi,5865,Niji ga Kakaru made no Hanashi,Yui Horie,2,,
10998,,xxxHOLiC,5866,19sai,Shikao Suga,1,,
5553,,Level E,5867,Cold Finger Girl,Chiaki Kuriyama,1,,
7639,,Pikachu Koori no Daibouken,5868,Kono Yubi Tomare,Fumie Akiyoshi & Pokemon Kids2008,2,,
6038,,Mai-Otome Zwei,5869,Believe ~Eien no Kizuna~,Mika Kikuchi,2,,
10234,,To Heart 2 adnext,5870,Tokimeki,Rena Uehara,1,,
9715,,Tenki no Ko,5871,Kaze-tachi no Koe (Movie edit),RADWIMPS,3,,
3165,,Gekijouban Rokumon Tengai Mon Colle Knight: Densetsu no Fire Dragon,5872,Just Fly Away,Chihiro Yonekura,2,,
5594,,Little Busters! Refrain,5873,Haruka Kanata,Rita,3,,
4967,,Kidou Butouden G Gundam,5874,Trust You Forever,Yoshifumi Ushima,1,,
3648,,Haifuri,5875,Watashi-tachi Kinenbi,Shiina Natsukawa & Sora Amamiya,3,,
1415,,Chihayafuru 2,5876,Akanezora,Asami Seto,2,,
231,,Aikatsu Friends!,5877,Aikatsu Friends!,Aine・Mio・Ema・Maika from BEST FRIENDS!,3,,
10911,,Wind: A Breath of Heart,5878,Brand new morning,Megumi Hasegawa,1,,
8040,,Re:cycle of Penguindrum,5879,ROCK OVER JAPAN-Triple H featuring Purin-Chu-Penguin-,Triple H featuring Sumire Uesaka,3,,
11296,,Zenonzard The Animation,5880,WakeUp,Nanase Matsuoka,3,,
7119,,Norageki!,5881,Volevo un Gatto Nero,MEG,2,,
2282,,Dororon Enma-kun Meeramera,5882,Aoi Kajitsu,Rumi Shishido,3,,
5546,,Les Misérables: Shoujo Cosette,5883,ma maman(Watashi no Okasan),Yuki Saito,2,,
11207,,Yume de Aetara,5884,Aisuru Koto o Oshiete,Mami Kingetsu,1,,
8054,,Rebirth,5885,Egao de Go Go Go!!!,Go Go Shichu's!,2,,
9353,,Stop! Hibari-kun,5886,Stop! Hibari-kun!,Yuki Yukino,1,,
8075,,Redline,5887,Get The Stones,James Shimoji feat.Andrew O.Jones,3,,
9106,,Sonic X,5888,Kotoba ni Dekinai,OFF COURSE,3,,
7878,,Prism Ark,5889,Soshite Boku wa...,Yui Sakakibara,1,,
10392,,Touken Ranbu: Hanamaru,5890,"Izuru Tsuki, Shouen no Uta","Kousuke Toriumi, Kaito Ishikawa, Souma Saitou, Takuya Satou",2,,
7351,,Ontama!,5891,BAKA≒Aishiteru,Haruko Momoi,2,,
6045,,Mairimashita! Iruma-kun,5892,Gaya Gaya Mori wa Supermarket,Valac Ikka,3,,
8614,,Sekai Seifuku: Bouryaku no Zvezda,5893,"Robo Butler, GO!",Yamadan,3,,
10728,,Vanitas no Karte,5894,Sora to Utsuro,sasanomaly,1,,
120,,Aa Megami-sama: Chicchai tte Koto wa Benri da ne,5895,XXX(kiss-kiss-kiss),SPLASH,2,,
7874,,PriPara,5896,Kono Uta to Marei Hi,Azusa Satou & Mitsuki Saiga,3,,
309,,Aldnoah.Zero,5897,&Z,SawanoHiroyuki[nZk]:mizuki,1,,
3873,,Heartcatch Precure!,5898,Tomorrow Song~Ashita no Uta~,Mayu Kudou,2,,
7330,,Onegai☆Twins,5899,Asu e no Namida,Mami Kawada,2,,
10397,,Toushinki G's Frame,5900,Ten,Kuhaku Gokko,1,,
213,,Ai no Wakakusa Monogatari,5901,Otou-sama e no Lullaby,Satoko Shimonari,2,,
7874,,PriPara,5902,Pure Amore Ai,Mitsuki Saiga,2,,
766,,Bakuman.,5903,Genjitsu to Iu na no Kaibutsu to Tatakau Mono-tachi,Yuu Takahashi,2,,
4954,,Kiba,5904,Sanctuary,Nami Tamaki,1,,
5107,,King of Prism: PRIDE the HERO,5905,Lunatic DEStiNy,Shouta Aoi,3,,
7724,,Pocket Monsters Side Story,5906,Pokemon Ondo,Garura Kobayashi,2,,
3450,,Gokujou!! Mecha Mote Iinchou,5907,Daisuki ni Nare,Mana Ogawa with MM Gakuen Gasshou-bu,1,,
8092,,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,5908,WONDERFUL WORLD,Luminous Witches,1,,
5487,,Lapis Re:LiGHTs,5909,Kinki no Märchen,IV KLORE,3,,
7258,,On Air Dekinai!,5910,Work out!,Izuki Minato,2,,
9110,,Sono Bisque Doll wa Koi o Suru,5911,Sunsun Days,Spira Spica,1,,
3687,,Hakata Tonkotsu Ramens,5912,DIRTY BULLET,TRI4TH,2,,
8844,,Shin Shirayuki-hime Densetsu Pretear,5913,Looking through you,Makoto Naruse,3,,
10858,,WAVE!!: Surfing Yappe!!,5914,Ever Glorious,Proud of Surf Junkie,3,,
10489,,Tsuyoshi Shikkari Shinasai,5915,LOVE YOU ONLY,TOKIO,1,,
3962,,Hiatari Ryoukou!,5916,Knife no Ue no Natsu,Hiroaki Serizawa,2,,
7369,,Orange: Mirai,5917,Mirai,Kobukuro,3,,
5368,,Kujira no Kora wa Sajou ni Utau,5918,Sono Saki e,RIRIKO,1,,
